"dates","title","ressort"
2012-11-28,"Torgrüße aus der Vergangenheit","Sport"
2012-11-28,"Rekordmeister Bayern in Rekordzeit Herbstmeister","Sport"
2012-11-28,"Braunschweig bezwingt St. Pauli, Duisburg verliert","Sport"
2012-11-27,"""Wir haben es einfach verzockt""","Sport"
2012-11-27,"BVB lässt Punkte liegen","Sport"
2012-11-27,"Schalke, BVB und Frankfurt patzen","Sport"
2012-11-27,"Kaiserslautern lässt im Aufstiegskampf Punkte liegen","Sport"
2012-11-27,"Hannovers Stindl sperrt sich selbst","Sport"
2012-11-25,"Milan besiegt Juve, Barça enteilt Real","Sport"
2012-11-25,"26 Sekunden bis zum Glück","Sport"
2012-11-25,"Freiburg klettert auf Europapokal-Platz","Sport"
2012-11-25,"Früher Schock für Aue, Bartels rettet St. Pauli","Sport"
2012-11-24,"Özil und Khedira enttäuschen bei Real-Pleite","Sport"
2012-11-24,"Gefühlsexplosion nach der Tristesse","Sport"
2012-11-24,"Bayern und Dortmund siegen, Schalke stolpert","Sport"
2012-11-24,"Braunschweig kassiert erste Saisonniederlage","Sport"
2012-11-22,"Furiose Stuttgarter deklassieren Bukarest","Sport"
2012-11-22,"Eto'o trifft für Anschi, Lazio erreicht K.o.-Runde","Sport"
2012-11-22,"""Das Papier ist inakzeptabel""","Sport"
2012-11-21,"Arsenal und Real weiter, ManCity scheidet aus","Sport"
2012-11-21,"Dortmund und Schalke stürmen ins Achtelfinale","Sport"
2012-11-21,"Polizei-Zahlen zur Abschreckung","Sport"
2012-11-21,"Punkt und gut","Sport"
2012-11-21,"Donezk schießt Skandaltor, Chelsea trennt sich von Di Matteo","Sport"
2012-11-20,"Müller schießt Bayern ins Achtelfinale","Sport"
2012-11-20,"Bayern bangt bis zum Schluss","Sport"
2012-11-20,"Was Mittwoch wichtig wird","Ausland"
2012-11-20,"Bayern-Bosse fürchten das kleine Finale","Sport"
2012-11-19,"Was Dienstag wichtig wird","Politik"
2012-11-19,"Buchwald übernimmt Kickers, Schewtschenko sagt ab","Sport"
2012-11-19,"Bryant gelingt Triple-Double, Vollmer-Club gewinnt ","Sport"
2012-11-18,"Flattern, knurren, jubeln","Sport"
2012-11-18,"Bochum demontiert Sandhausen, Union holt Punkt nach Aufholjagd","Sport"
2012-11-17,"Löwen gewinnen Top-Spiel, Kiel verliert erneut","Sport"
2012-11-17,"Özil und Khedira schießen Real zu Kantersieg","Sport"
2012-11-17,"BVB siegt souverän, Feulner lässt Nürnberg jubeln","Sport"
2012-11-17,"Bayern nur remis, BVB gewinnt locker","Sport"
2012-11-16,"Kaiserslautern bezwingt Cottbus, Dresden beendet Talfahrt","Sport"
2012-11-15,"Fans drohen mit Boykott, DFL bessert nach","Sport"
2012-11-14,"Vonn aus dem Krankenhaus entlassen","Sport"
2012-11-11,"17 Minuten Rausch","Sport"
2012-11-11,"Messi ist jetzt besser als Pelé","Sport"
2012-11-11,"Jäger und Sünder","Sport"
2012-11-11,"""Eins mit Sternchen""","Sport"
2012-11-11,"Hannovers glanzvolle Viertelstunde","Sport"
2012-11-11,"Hannover dreht irre Partie in Stuttgart","Sport"
2012-11-11,"Diego beschert Wolfsburg ersten Heimsieg","Sport"
2012-11-11,"Diegos Show gegen Bayer","Sport"
2012-11-11,"Randale überschattet Klose-Erfolg im Rom-Derby","Sport"
2012-11-10,"Podolski beendet Torflaute, Kuranyi trifft doppelt","Sport"
2012-11-10,"Wirbelnder Ribéry, überforderter Aigner","Sport"
2012-11-09,"Mainz feiert Heimsieg gegen Nürnberg","Sport"
2012-11-09,"Inter und Lyon weiter, Liverpool patzt","Sport"
2012-11-08,"Bayer und Hannover ziehen in K.o.-Runde ein","Sport"
2012-11-08,"Zwischen Hoffnung und Spannung","Sport"
2012-11-07,"Bayerns halbes Dutzend gegen Lille","Sport"
2012-11-07,"Tiefenentspannt in Hillesøy","Sport"
2012-11-07,"Neues Schalker Selbstverständnis","Sport"
2012-11-06,"Elf böse Kerle müsst ihr sein","Sport"
2012-11-05,"Was Dienstag wichtig wird","Politik"
2012-11-05,"Erster Sieg für die Lakers, Giants unterliegen Pittsburgh","Sport"
2012-11-04,"Keifende Trainer und glückliche Sünder","Sport"
2012-11-04,"Bittere Pleite für Klose-Club, Kuranyi verliert","Sport"
2012-11-04,"Leverkusen rettet Sieg über Düsseldorf in Unterzahl","Sport"
2012-11-04,"Aalen düpiert Köln, Cottbus vergibt Sieg in Bochum","Sport"
2012-11-04,"Bayer holt Boenisch, Kehl trägt Maske","Sport"
2012-11-03,"Dortmunds schlechte Laune in der Liga","Sport"
2012-11-03,"Schmelzer ärgert sich, Hoffenheim jubelt","Sport"
2012-11-03,"Dortmund und Schalke patzen","Sport"
2012-11-02,"Becker sagt ab, Bamberg siegt","Sport"
2012-11-02,"Tabellenführer Braunschweig setzt sich ab","Sport"
2012-10-31,"Chelsea dreht sensationelle Pokal-Partie gegen ManUnited","Sport"
2012-10-31,"Toro Rosso setzt auf Ricciardo und Vergne","Sport"
2012-10-29,"Messi mit Goldenem Schuh ausgezeichnet","Sport"
2012-10-28,"Leverkusen beendet Bayerns Rekordlauf","Sport"
2012-10-28,"St. Pauli dreht kuriose Partie","Sport"
2012-10-27,"Manchester City gewinnt in 103 Minuten","Sport"
2012-10-27,"THW Kiel wendet Niederlage ab, Federer steht im Finale von Basel","Sport"
2012-10-27,"BVB siegt in Freiburg, Wolfsburg gewinnt Spiel eins nach Magath","Sport"
2012-10-27,"BVB im Schnee, Wolfsburg in Torlaune","Sport"
2012-10-27,"Braunschweig bleibt ungeschlagen, Bochum erlebt Debakel","Sport"
2012-10-27,"Angreifer de Jong fällt wochenlang aus","Sport"
2012-10-26,"FCK wehrt gegen Köln erste Saisonpleite ab","Sport"
2012-10-26,"Scharapowa mit drittem Sieg ins Halbfinale","Sport"
2012-10-25,"Einsamer Wolf am Ende","Sport"
2012-10-25,"Krönungsmesse gegen die Königlichen","Sport"
2012-10-25,"""Absolut schön, absolut traumhaft""","Sport"
2012-10-25,"Schalke erobert London","Sport"
2012-10-24,"Milan verliert in Malaga, Ibrahimovic trifft für PSG","Sport"
2012-10-24,"Schalke erobert London","Sport"
2012-10-24,"Schmelzer sorgt für Sensation gegen Real","Sport"
2012-10-24,"Robben beendet Debatte um sein Karriereende","Sport"
2012-10-23,"Chelsea blamiert sich, Barça und ManUnited drehen Partien","Sport"
2012-10-23,"FC Bayern feiert Sieg in Lille","Sport"
2012-10-23,"Die Leidensgeschichte von Arjen Robben","Sport"
2012-10-22,"1860 München spielt nur Unentschieden gegen Aue","Sport"
2012-10-21,"HSV-Handballer gewinnen, Kerber erwischt schweres WM-Los","Sport"
2012-10-21,"Schräge Gladbacher, geradlinige Bayern","Sport"
2012-10-21,"Stuttgart gelingt Befreiungsschlag gegen HSV","Sport"
2012-10-21,"Cassano führt Inter zum Sieg","Sport"
2012-10-21,"Nürnberg stoppt freien Fall","Sport"
2012-10-20,"Klopp baut fatalen Fehler ins System","Sport"
2012-10-20,"Schalke schockiert Dortmund, Bayern gnadenlos ","Sport"
2012-10-19,"Fürth holt in letzter Sekunde Remis gegen Hoffenheim","Sport"
2012-10-19,"Millionen für die Meisterschale","Sport"
2012-10-17,"Nürnbergs Mak wird nach Twitter-Kritik strafversetzt","Sport"
2012-10-16,"Island rockt, Ronaldo bibbert","Sport"
2012-10-15,"Sechsfache Angst vor dem Wunderdribbler","Sport"
2012-10-12,"Bamberg verliert gegen Barcelona, Berlin siegt","Sport"
2012-10-08,"Köln und Dresden trennen sich remis","Sport"
2012-10-08,"Petzschner und Berrer raus, Riessersee holt D'Agostini","Sport"
2012-10-07,"Dortmund auf Eis","Sport"
2012-10-07,"Ronaldo, Messi, Messi, Ronaldo","Sport"
2012-10-07,"""Wie der letzte Depp""","Sport"
2012-10-07,"Schwaben-Schreck und Salto-Stürmer","Sport"
2012-10-07,"Ibisevic und Kießling gelingt Doppelpack, starkes Diouf-Debüt","Sport"
2012-10-07,"Dortmund verliert den Anschluss zur Spitze","Sport"
2012-10-07,"Milan-Krise hält an, Klose trifft doppelt","Sport"
2012-10-07,"Der unklassische Clásico","Sport"
2012-10-07,"Jetzt Tacheles reden","Sport"
2012-10-06,"Podolski siegt mit Arsenal, ManCity schlägt Sunderland","Sport"
2012-10-06,"Kaymer schafft den Cut, Füchse verlieren","Sport"
2012-10-06,"Braunschweig baut Tabellenführung aus, Duisburg feiert ersten Sieg","Sport"
2012-10-06,"Gänsehaut und Urvertrauen","Sport"
2012-10-05,"Augsburg feiert ersten Saisonsieg","Sport"
2012-10-05,"Hertha gewinnt Top-Spiel, St. Paulis Krise hält an ","Sport"
2012-10-05,"Gündogan und Robben fallen aus","Sport"
2012-10-04,"Gladbach geht unter, Stuttgart peinlich","Sport"
2012-10-04,"Eto'o als Matchwinner, Torfestival in Israel","Sport"
2012-10-04,"Neururers kurze Affäre mit der alten Dame","Sport"
2012-10-04,"Gladbach, Stuttgart und Co. wollen endlich siegen","Sport"
2012-10-04,"Stinkefinger-Eklat auf Schalke","Sport"
2012-10-04,"Schön, schnell, wirkungslos","Sport"
2012-10-03,"Dortmunds Last-Minute-K.o. gegen ManCity","Sport"
2012-10-03,"ManCity-Stars fordern BVB-Abwehr","Sport"
2012-10-03,"BVB vor schwerer Aufgabe bei Manchester City","Sport"
2012-10-03,"1:0 für Matthias Sammer","Sport"
2012-10-02,"Chelsea siegt souverän, van Persie rettet ManUnited","Sport"
2012-10-02,"Was Mittwoch wichtig wird","Politik"
2012-10-02,"Die wichtigsten Ereignisse im Überblick","Sport"
2012-10-02,"Bloß nicht einlullen lassen","Sport"
2012-10-01,"DFB sperrt Salihovic vier Spiele, Klopp muss zahlen","Sport"
2012-09-30,"Mainz verschärft Wolfsburgs Krise","Sport"
2012-09-30,"Klose und Kuranyi erfolgreich, Ronaldo trifft dreifach","Sport"
2012-09-30,"Meier lässt Frankfurt jubeln","Sport"
2012-09-30,"Kaiserslautern verpasst Sieg im Spitzenspiel","Sport"
2012-09-30,"»Grenze überschritten«","Sport"
2012-09-30,"Favre läuft die Zeit davon","Sport"
2012-09-29,"Barça dreht Spiel gegen Sevilla, Dzeko schießt City zum Sieg","Sport"
2012-09-29,"Nürnberg-Verteidiger in der 16. Minute ausgewechselt","Sport"
2012-09-29,"Doppelschlag erlöst Bayern","Sport"
2012-09-29,"Bayern triumphiert in Bremen, Hamburg gewinnt Nordderby","Sport"
2012-09-29,"Folger fährt zum ersten Mal auf Pole-Position","Sport"
2012-09-29,"1860 stürmt auf Relegationsplatz, Cottbus verliert bei Union","Sport"
2012-09-28,"Schahin rettet Düsseldorf einen Punkt","Sport"
2012-09-28,"St. Pauli verliert auch ohne Schubert, Köln siegt erneut","Sport"
2012-09-27,"Mach es noch einmal, Markus!","Sport"
2012-09-27,"""Dafür verdient er einen Preis""","Sport"
2012-09-27,"Das Leiden der Fußballsüchtigen","Psychologie"
2012-09-26,"Festtag für Düsseldorfs Defensivspezialisten ","Sport"
2012-09-26,"Bayerns neuer Super-Mario","Sport"
2012-09-26,"Fußball ist Nebensache","Job & Karriere"
2012-09-26,"Das überrannte Tempo-Team","Sport"
2012-09-25,"Köln feiert ersten Sieg, St. Pauli verliert erneut","Sport"
2012-09-25,"Was Mittwoch wichtig wird","Politik"
2012-09-25,"Hitzlsperger bei Everton im Probetraining","Sport"
2012-09-25,"Meister des Stotterstarts","Sport"
2012-09-25,"440 Gründe für Gelassenheit","Sport"
2012-09-25,"Barça will mit Xavi verlängern, Milan-Coach Allegri gesperrt","Sport"
2012-09-24,"Real gewinnt Nachholspiel gegen Rayo Vallecano","Sport"
2012-09-24,"Was Dienstag wichtig wird","Politik"
2012-09-23,"Comeback der Kellerkinder","Sport"
2012-09-23,"Lebenszeichen aus dem Keller","Sport"
2012-09-23,"Im Schwarm","Sport"
2012-09-22,"Verhandlungen mit Schiedsrichtern ohne Ergebnis","Sport"
2012-09-21,"Allofs-Kritik an Wiese sorgt für Empörung","Sport"
2012-09-20,"Acht Tore in Bern, Punktgewinn für Klose-Team","Sport"
2012-09-19,"Gipfel der Gedemütigten","Sport"
2012-09-18,"Podolski trifft für Arsenal, Ronaldo rettet Madrid ","Sport"
2012-09-17,"Köln bleibt im Tabellenkeller stecken","Sport"
2012-09-17,"Das ging ja gerade noch mal gut!","Panorama"
2012-09-16,"Kuhn-Team siegt in letzter Minute","Sport"
2012-09-16,"Glückliche Außenseiter und traurige Artisten","Sport"
2012-09-16,"Und noch ein tieferer Tiefpunkt","Sport"
2012-09-16,"Lautern verschärft Duisburgs Krise","Sport"
2012-09-15,"Huszti für Torjubel doppelt bestraft","Sport"
2012-09-15,"Henry Kissinger fiebert für Fürth","Panorama"
2012-09-15,"Starker Hummels, katastrophaler Kadlec","Sport"
2012-09-15,"Podolski trifft bei Arsenal-Gala, Trochowski besiegt Real","Sport"
2012-09-15,"Perfekter Tag für Kiyotake und Huszti","Sport"
2012-09-15,"Bayern schlägt Angstgegner Mainz, BVB siegt souverän","Sport"
2012-09-14,"Trainer Basler tritt zurück","Sport"
2012-09-14,"Nicht auf eine Krise steuern","Sport"
2012-09-12,"Ferrero beendet Karriere, Barthel im Viertelfinale","Sport"
2012-09-12,"Fehlentscheidungen gefährden Footballer ","Sport"
2012-09-11,"Spanien und Schweden siegen, Ribéry trifft für Frankreich","Sport"
2012-09-08,"HSV wahrt Champions-League-Chance, US-Open-Finale verschoben","Sport"
2012-09-02,"Der 20-Minuten-Blackout","Sport"
2012-09-02,"Kurzarbeiter und gefeierte Derby-Helden","Sport"
2012-09-02,"Papadopoulos verlängert bis 2016","Sport"
2012-09-02,"Erster Sieg für Ingolstadt, nächster Erfolg für Frankfurt","Sport"
2012-09-02,"»Wer ist nun der Chef?«","Sport"
2012-09-01,"Pazzini gelingt Dreierpack, ManCity feiert Heimsieg","Sport"
2012-09-01,"Bis zum bitteren Ende","Sport"
2012-09-01,"Hoffenheim am Boden, Frankfurt ganz oben","Sport"
2012-09-01,"Ohne van der Vaart, ohne Punkte","Sport"
2012-09-01,"Werder besiegt den HSV, Nürnberg holt Punkt gegen Dortmund","Sport"
2012-09-01,"Hildebrand fällt wochenlang aus","Sport"
2012-09-01,"Braunschweig baut Siegesserie aus","Sport"
2012-08-31,"Klaus schießt Fürth zu historischem Sieg","Sport"
2012-08-31,"Köln verzweifelt, Cottbus ist Spitzenreiter","Sport"
2012-08-29,"40 Millionen Euro für eine Vision","Sport"
2012-08-27,"Pleite in Aue verschlimmert Kölns Krise","Sport"
2012-08-27,"Telekom-Aktion verärgert Bundesliga-Sponsoren ","Wirtschaft"
2012-08-26,"Messi sorgt für Barça-Sieg, bittere Pleite für Real Madrid","Sport"
2012-08-26,"Brink und Reckermann scheitern im DM-Halbfinale","Sport"
2012-08-26,"Des einen Freud, des anderen Leid","Sport"
2012-08-26,"Hannover rettet Punkt gegen Schalke","Sport"
2012-08-26,"Frankfurt auf Erfolgskurs, Bochum unterliegt Aalen","Sport"
2012-08-25,"Vorne wird's voll","Sport"
2012-08-25,"Rooney erleidet Schnittwunde, Juve besiegt Parma","Sport"
2012-08-25,"Joker mit Traumdebüt","Sport"
2012-08-25,"Bayern schießt sich an die Tabellenspitze","Sport"
2012-08-25,"Ost-Clubs bleiben auf der Erfolgsspur","Sport"
2012-08-25,"Eto'o vor Comeback, Lampard beklagt Millionengehälter","Sport"
2012-08-24,"Braunschweig gewinnt gegen Paderborn, Hertha gegen Regensburg","Sport"
2012-08-24,"Das große Versprechen","Sport"
2012-08-24,"Liga der Langeweile","Sport"
2012-08-23,"Du machst es nur zweimal, Dortmund","Sport"
2012-08-23,"Tore, Baugruben und ein Eiswein","Sport"
2012-08-22,"Zocken Sie sich reich!","Sport"
2012-08-22,"Schneller, lauter, mobiler","Sport"
2012-08-21,"De Rossi sagt ManCity ab, Spurs holen Adebayor","Sport"
2012-08-21,"Gladbachs Marsch ohne Rückgrat","Sport"
2012-08-20,"Scharner erleidet Innenbandriss","Sport"
2012-08-20,"""Özil zeigte sein grauestes Gesicht""","Sport"
2012-08-19,"ManCity müht sich zu Auftakterfolg, Barça feiert Kantersieg","Sport"
2012-08-19,"Der Specht","Sport"
2012-08-18,"Die Blamage von Berlin","Sport"
2012-08-13,"Dresden und 1860 trennen sich remis","Sport"
2012-08-13,"Revanche im Sommerkick","Sport"
2012-08-12,"Braunschweig spitze, Hertha schwach","Sport"
2012-08-12,"Ibrahimovic verhindert Blamage, Villa feiert Comeback","Sport"
2012-08-11,"Paderborn furios, St. Pauli schwach","Sport"
2012-08-10,"Köln enttäuscht erneut, Bunjaku trifft doppelt","Sport"
2012-08-08,"Serie A geht hart gegen Wett- und Doping-Betrüger vor ","Sport"
2012-08-07,"Die wollen nur spielen","Job & Karriere"
2012-08-06,"Sechs Tore, aber kein Sieger zwischen Union und FCK","Sport"
2012-08-05,"Aalen fertigt Duisburg ab, Köln vermasselt Auftakt","Sport"
2012-08-04,"US-Stars verhindern Pleite und feiern Gruppensieg","Sport"
2012-08-03,"Beachvolleyball-Olympiasieger scheitern im Achtelfinale","Sport"
2012-08-03,"Diego darf bei Magath bleiben","Sport"
2012-08-03,"Der Dorfclub","Sport"
2012-08-01,"Dänemarks Handballer siegen, Argentiniens Hockey-Damen patzen","Sport"
2012-07-28,"Federer kämpft sich weiter, Brasilien im Viertelfinale","Sport"
2012-07-28,"Osnabrück und Münster übernehmen die Spitze","Sport"
2012-07-26,"Japan feiert Überraschungssieg gegen Spanien, Schweiz nur remis","Sport"
2012-07-24,"Mit Pauken und Raketen","Sport"
2012-07-21,"Rostock dreht Partie, Janjic trifft dreifach","Sport"
2012-07-17,"Wichtig ist auf'm Stehplatz","Sport"
2012-07-10,"Freizeit nach der Höchststrafe","Sport"
2012-07-04,"Hoffen auf eine neue Zeitrechnung","Sport"
2012-07-01,"Alte Flüche, große Namen","Sport"
2012-06-27,"""Können gegen jede Mannschaft der Welt gewinnen""","Sport"
2012-06-26,"Meister Dortmund eröffnet Saison gegen Bremen","Sport"
2012-06-23,"Blau ist die Hoffnung","Sport"
2012-06-21,"Besser Merkel als Khedira auf der Tribüne","Kultur"
2012-06-20,"Stumpf ist Trumpf","Sport"
2012-06-19,"Was passiert, wenn mehrere Teams punktgleich sind?","Sport"
2012-06-18,"Haas nach Sieg über Federer unter Top 50","Sport"
2012-06-16,"So ist die Lage in Gruppe D","Sport"
2012-06-16,"Lernen von den Trendsettern","Kultur"
2012-06-15,"Balotelli fliegt aus der Startelf, Bilic nörgelt über Webb","Sport"
2012-06-15,"Italien zittert vor Unentschieden","Sport"
2012-06-14,"So kommt Deutschland ins Viertelfinale","Sport"
2012-06-13,"Die besten Bilder der Partie","Sport"
2012-06-13,"Portugal zittert sich zum Sieg gegen Dänemark","Sport"
2012-06-13,"Portugals Prunkstück, Portugals Problem","Sport"
2012-06-12,"""Kuba"" schießt Polen zum Remis gegen Russland","Sport"
2012-06-12,"Tschechien feiert Sieg gegen Griechenland","Sport"
2012-06-12,"Zwischen Titeltraum und Trauma","Sport"
2012-06-12,"""Das ist Politik, wir spielen Fußball""","Sport"
2012-06-10,"Der Schicksalsaustreiber","Sport"
2012-06-10,"Torheld von Kloses Gnaden","Sport"
2012-06-09,"Mies gespielt, aber gut geköpft","Sport"
2012-06-08,"Die Besten","Sport"
2012-06-07,"Löw rüffelt Boateng wegen Hotelbar-Besuch","Sport"
2012-06-05,"Fußball im Zeichen der Männlichkeit","Panorama"
2012-06-02,"THW Kiel feiert die perfekte Saison","Sport"
2012-05-30,"Füchse für Champions League qualifiziert, Klein-Sperre aufgehoben","Sport"
2012-05-28,"Turbine Potsdam feiert vierten Titel in Serie","Sport"
2012-05-27,"Ribéry führt Frankreich zum Sieg, La Coruna steigt auf","Sport"
2012-05-25,"Drei Granaten für Franz","Sport"
2012-05-23,"Klose wieder im Teamtraining, zwölf Spiele Sperre für Barton","Sport"
2012-05-23,"Wirbel bei Würzburg, Spielergewerkschaft klagt gegen NFL","Sport"
2012-05-20,"Fan-Randale stört Meisterspiel in Frankreich","Sport"
2012-05-20,"Neapel schlägt Juventus im Pokalfinale","Sport"
2012-05-20,"Ulm führt gegen Würzburg, Scharapowa siegt in Rom","Sport"
2012-05-20,"Fackel im BH","Sport"
2012-05-20,"Aus der Versenkung an die Spitze","Sport"
2012-05-19,"Neuer Job für Skibbe, auch Dortmunds Zweite Meister","Sport"
2012-05-16,"""Was für eine Schande""","Sport"
2012-05-16,"Fan-Chaos überschattet Düsseldorfer Aufstieg","Sport"
2012-05-15,"Chaos bei Relegationsspiel - Hertha steigt ab","Sport"
2012-05-15,"""Ein solcher Exzess war nicht zu erwarten""","Sport"
2012-05-14,"""Aus die Maus""","Sport"
2012-05-14,"Van Nistelrooy beendet Karriere","Sport"
2012-05-14,"Stanislawski wird neuer Trainer in Köln","Sport"
2012-05-13,"Özil beschert Real Madrid Rekordsaison","Sport"
2012-05-13,"Zwei Minuten, zwei Tore, ein Titel","Sport"
2012-05-13,"Manchester ist blau","Sport"
2012-05-13,"Agüero lässt ManCity jubeln","Sport"
2012-05-13,"ManCity feiert Titel in letzter Minute","Sport"
2012-05-12,"Krawalle überschatten Galatasarays Titelgewinn","Sport"
2012-05-12,"5:2 - Dortmund demütigt Bayern","Sport"
2012-05-12,"Leipzig verpasst Aufstieg, Seedorf und van Bommel verlassen Milan","Sport"
2012-05-10,"Löw muss auf Özil und Khedira warten, Huntelaar angeschlagen","Sport"
2012-05-10,"Des Königs letzter Kampf","Sport"
2012-05-10,"Nesta verlässt Mailand, Bremen will Petersen","Sport"
2012-05-09,"Premier Erdogan verteidigt milde Strafen","Sport"
2012-05-09,"DFB-Sportgericht verhängt Geldstrafe gegen Hoffenheims Babel","Sport"
2012-05-07,"St. Pauli trennt sich von Trainer Schubert","Sport"
2012-05-07,"Triumph der alten Dame","Sport"
2012-05-07,"Löws Luxusprobleme","Sport"
2012-05-07,"Mein lieber Schwan","Sport"
2012-05-06,"Ballzauberer und Bellinghausen","Sport"
2012-05-06,"Juve feiert Meisterschaft, Manchester-Teams souverän","Sport"
2012-05-06,"Düsseldorf feiert, Aachen trauert","Sport"
2012-05-06,"Fortuna Düsseldorf zittert sich in die Relegation","Sport"
2012-05-06,"Die Abgestürzten","Sport"
2012-05-06,"Das Wunderjahr der Borussias","Sport"
2012-05-06,"Die Abgestürzten","Sport"
2012-05-06,"Gier gewinnt","Sport"
2012-05-05,"Chelsea triumphiert im FA-Cup, Messi überragt","Sport"
